Year,Market Name,Borough,Street Address,Community District,Latitude,Longitude,Days of Operation,Hours of Operations,Season Dates,Accepts EBT,Open Year-Round,Stellar Cooking Demonstrations
2024,Corona Greenmarket,Queens,Roosevelt Ave. & 103rd St.,403,40.749869,-73.862726,Friday,8 a.m. - 3 p.m.,,Yes,no,Yes
2024,Cortelyou Greenmarket,Brooklyn,Cortelyou Rd. bet. Rugby & Argyle Rds,314,40.64051,-73.966021,Sunday,8 a.m. - 2 p.m.,,Yes,yes,No
2024,Crown Heights Farmstand,Brooklyn,Nostrand Ave. & Crown St.,309,40.666472,-73.950807,Friday,9 a.m. - 2 p.m.,,Yes,yes,No
2024,Cunningham Park's Down to Earth Farmers Market,Queens,Union Turnpike & 196th Place,408,40.731082,-73.773997,Sunday,9 a.m. - 2 p.m.,,Yes,no,No
2024,Cypress Hills Farmstand,Brooklyn,Fulton St. between Richmond and Logan Sts.,305,40.682391,-73.913554,Friday,9 a.m. - 2 p.m.,,Yes,no,Yes
2024,Dag Hammarskjold Greenmarket,Manhattan,47th St & 2nd Ave,106,40.752122,-73.968154,Wednesday,8 a.m. - 3 p.m.,,Yes,yes,No
2024,Domino Park Greenmarket,Brooklyn,River St. bet. S 1st & S 3rd Sts,301,40.715385,-73.967441,Sunday,9 a.m. - 3 p.m.,,Yes,no,No
2024,East New York Farmers Market,Brooklyn,Schenck Avenue between New Lots and Livonia Avenues,305,40.665296,-73.886557,Saturday,9 a.m. - 3 p.m.,,Yes,no,Yes
2024,East New York Farmers Stand I,Brooklyn,Euclid & Pitkin Aves.,305,40.675404,-73.871914,Thursday,1:30 p.m. - 5:30 p.m.,,Yes,no,No
2024,Eastchester Farmstand,Bronx,1250 E 229th St. (Northeast Bronx YMCA),212,40.88372,-73.842046,Wednesday,9:30 a.m. - 2:30 p.m.,,Yes,no,No
2024,Edgemere Farm Market,Queens,385 Beach 45th St,414,40.595255,-73.776524,Friday,3 p.m. - 7 p.m.,,Yes,no,No
2024,Edible Schoolyard NYC's Farm Stand at PS 216,Brooklyn,350 Avenue X,315,40.590564,-73.969964,Friday,1:30 p.m. - 3:30 p.m.,,Yes,no,No
2024,Elmhurst Hospital Greenmarket,Queens,41st Ave. bet. 80th & 81st Sts,404,40.745794,-73.885489,Tuesday,8 a.m. - 3 p.m.,,Yes,no,No
2024,Far Rock Farm Stand,Queens,45-55 Beach Channel Dr.,414,40.595572,-73.777001,Saturday,10 a.m. - 2 p.m.,,Yes,no,No
2024,Flushing Greenmarket,Queens,Sanford Ave. & Union St. (Bowne Playground),407,40.757731,-73.824852,Wednesday,8 a.m. - 3 p.m.,,Yes,no,Yes
2024,Forest Hills Greenmarket,Queens,Queens Blvd. & 70th Ave.,406,40.722054,-73.847155,Sunday,8 a.m. - 2 p.m.,,Yes,yes,No
2024,Forest Park Farmstand,Queens,Park Lane S. & Myrtle Ave.,409,40.701192,-73.841597,Saturday,8:30 a.m. - 2 p.m.,,Yes,TBD,No
2024,Fort Greene Greenmarket,Brooklyn,Washington Park & Dekalb Ave.,302,40.691457,-73.973421,Saturday,8 a.m. - 3 p.m.,,Yes,yes,No
2024,Fort Washington Greenmarket,Manhattan,168th St. & Ft. Washington Ave.,112,40.842296,-73.942027,Tuesday,8 a.m. - 4 p.m.,,Yes,no,No
2024,Fresh Vibes Market at Emblem Health Crown Heights,Brooklyn,546 Eastern Pkwy,309,40.669826,-73.949958,Wednesday (3rd),12 p.m. - 3 p.m.,,Yes,yes,No
2024,Fresh Vibes Market at Emblem Health East New York,Brooklyn,101 Pennsylvania Avenue,305,40.6753,-73.896728,Wednesday (2nd),12 p.m. - 3 p.m.,,Yes,yes,No
2024,Fresh Vibes Market at the Bureau of Brooklyn Neighborhood Health,Brooklyn,485 Throop Avenue,303,40.685654,-73.941462,Friday (2nd and 3rd),11 a.m. - 3 p.m.,,Yes,yes,No
2024,Fulton Stall Market (indoor farmers market),Manhattan,91 South St.,101,40.705865,-74.003769,Mon-Sat,11:30 a.m. - 5 p.m.,,Yes,yes,No
2024,Gouverneur Health Farmstand,Manhattan,Madison St. bet. Clinton & Jefferson Sts.,103,40.712905,-73.986928,Friday,8:30 a.m. - 2 p.m.,,Yes,no,Yes
2024,Grand Army Plaza Greenmarket,Brooklyn,Grand Army Plaza,308,40.672525,-73.969799,Saturday,8 a.m. - 3 p.m.,,Yes,yes,No
2024,Grass Roots Farmers' Market,Manhattan,"W 145th St bet Edgecombe & Bradhurst Aves, at Jackie Robinson Park",109,40.823647,-73.943844,Tuesday & Saturday,9 a.m. - 4 p.m.,,Yes,no,Yes
2024,Greenmarket at the Oculus,Manhattan,Church at Fulton St.,101,40.711466,-74.010662,Tuesday,8 a.m. - 5 p.m.,,Yes,no,No
2024,Harlem Health Market,Manhattan,163 W 125th St.,110,40.808644,-73.947524,Saturday,9 a.m. - 4 p.m.,,Yes,no,Yes
2024,Harvest Home Brower Park Farm Stand,Brooklyn,Brooklyn Ave. & Prospect Pl.,308,40.674,-73.944544,Thursday,8 a.m - 3 p.m.,,Yes,no,No
2024,Harvest Home Coney Island Hospital Farmers Market,Brooklyn,Ocean Pkwy bet. Avenue Z & Shore Pkwy.,313,40.5867,-73.96615,Friday,8 a.m. - 3 p.m.,,Yes,no,No
2024,Harvest Home Co-op City Farm Stand,Bronx,Asch Loop & Aldrich Ave.,210,40.8702,-73.830963,Wednesday & Saturdays,8 a.m. - 3 p.m.,,Yes,no,No
2024,Harvest Home East Harlem Farmers Market,Manhattan,E. 104th St. & 3rd Ave.,111,40.7903,-73.945635,Thursday,8 a.m. - 3 p.m.,,Yes,no,No
2024,Harvest Home Harlem Hospital Farmers Market,Manhattan,W. 137th St. & Lenox Ave.,110,40.815403,-73.93991,Friday,8 a.m. - 3 p.m.,,Yes,no,No
2024,Harvest Home Hunts Point Farm Stand,Bronx,Southern Blvd. bet. Barretto & Tiffany Sts. (Luis Suarez Memorial Park),202,40.81894,-73.893492,Wednesday,8 a.m. - 3 p.m.,,Yes,no,No
2024,Harvest Home Jacobi Hospital Farmers Market,Bronx,1400 Pelham Pkwy,211,40.8574,-73.847079,Friday,8 a.m. - 3 p.m.,,Yes,no,No
2024,Harvest Home Kings County Hospital Farmers Market,Brooklyn,Clarkson Ave. bet. E. 37th & 38th Sts.,317,40.6558,-73.943355,Wednesday,8 a.m. - 3 p.m.,,Yes,no,No
2024,Harvest Home Lenox Avenue Farm Stand,Manhattan,Lenox Ave. bet. W. 117th & 118th Sts.,110,40.802699,-73.949186,Saturday,8 a.m. - 3 p.m.,,Yes,no,No
2024,Harvest Home Metropolitan Hospital Farmers Market,Manhattan,E. 97th St. & 2nd Ave.,111,40.784943,-73.946589,Friday,8 a.m. - 3 p.m.,,Yes,no,No
2024,Harvest Home Mt. Eden Malls Farmers Market,Bronx,Mt. Eden & Morris Aves. (Claremont Park),204,40.8429,-73.909558,Tuesday & Thursday,8 a.m. - 3 p.m.,,Yes,no,No
2024,Harvest Home North Central Bronx Farmers Market,Bronx,Mosholu Pkwy & Jerome Ave.,207,40.8797,-73.884661,Wednesday,8 a.m. - 3 p.m.,,Yes,no,No
2024,Harvest Home St. Mary's Park Farm Stand,Bronx,E. 149th St. & Eagle Ave. (St. Mary's Park),201,40.8139,-73.911812,Thursday,8 a.m. - 3 p.m.,,Yes,no,No
2024,Harvest Home Utica Avenue Farmers Market,Brooklyn,Eastern Pkwy bet. Utica & Rochester Aves.,308,40.668754,-73.930136,Wednesday,11 a.m. - 6 p.m.,,Yes,no,No
2024,Hattie Carthan Community Market,Brooklyn,363-365 Clifton Place,303,40.689628,-73.946882,Saturday,9 a.m. - 3 p.m.,,Yes,no,No
2024,Hattie Carthan Herbal Apothecary/ Market,Brooklyn,48 Van Buren,303,40.690036,-73.943557,Sunday,1 p.m. - 6 p.m.,,Yes,no,No
2024,Inwood Park Greenmarket,Manhattan,Isham St. bet. Seaman Ave. & Cooper St.,112,40.869001,-73.920896,Saturday,8 a.m. - 3 p.m.,,Yes,yes,No
2024,Isabahlia Farmers Market at ISO Student Farm,Brooklyn,514 Rockaway Ave (ISO Student Farm),316,40.667554,-73.910207,Friday & Saturday,8 a.m. - 3 p.m.,,Yes,no,No
2024,Isabahlia Farmers Market at Powell Street Garden,Brooklyn,410 Livonia Ave (In Front of Powell Street Garden),316,40.663532,-73.902236,Saturday,8 a.m. - 3 p.m.,,Yes,no,No
2024,Jackson Heights Greenmarket,Queens,34th Ave. & 79th St.,403,40.753607,-73.887739,Sunday,8 a.m. - 3 p.m.,,Yes,yes,No
2024,JBOLC Garden Community Farmers Market,Bronx,Sedgwick Ave. & Goulden Ave.,207,40.882647,-73.886562,Saturday,10 a.m. - 3 p.m.,,Yes,no,No
2024,La Familia Verde Farmers Market,Bronx,E. Tremont Ave. bet. Arthur Ave & LaFontaine Ave.,206,40.846448,-73.893563,Tuesday,9 a.m. - 3 p.m.,,Yes,no,Yes
2024,La Familia Verde Farmers Market / Highbridge Farmers Market,Bronx,1430 Plimpton Avenue,204,40.843627,-73.922243,Wednesday,10 a.m. - 3 p.m.,,Yes,no,No
2024,Lenox Hill Farmstand,Manhattan,1st Ave. & 70th St.,108,40.766925,-73.95795,Thursday,12 p.m. - 5 p.m.,,Yes,yes,No
2024,Lincoln Hospital Greenmarket,Bronx,E. 149th St. bet. Park & Morris Aves,201,40.818013,-73.925185,Tuesdays & Fridays,8 a.m. - 3 p.m.,,Yes,no,No
2024,Lower East Side Farmstand,Manhattan,Grand St. bet. Pitt & Willett Sts.,103,40.71521,-73.984258,Friday,9 a.m. - 1 :30 p.m.,,Yes,no,No
2024,Market in the Heights at CCNY,Manhattan,138th St. & Convent Ave.,109,40.819196,-73.950221,Thursday,10 a.m. - 3 p.m.,,Yes,no,No
2024,McCarren Park Greenmarket,Brooklyn,N 12th btwn Union & Driggs Aves,301,40.719219,-73.952479,Saturday,8 a.m. - 3 p.m.,,Yes,yes,No
2024,McGolrick Park's Down to Earth Farmers Market,Brooklyn,Russell St. & Nassau Ave. (center of park),301,40.725617,-73.944497,Sunday,9 a.m. - 2 p.m.,,Yes,no,No
2024,Morning Glory Market at the New York Botanical Gardens,Bronx,2900 Southern Blvd. (inside the Moshulu Gate entrance),227,40.865684,-73.883312,Wednesday,10 a.m. - 3 p.m.,,Yes,no,No
2024,Morningside Park's Down to Earth Farmers Market,Manhattan,W. 110th St & Manhattan Ave,107,40.801155,-73.959647,Saturday,9 a.m. - 2 p.m.,,Yes,no,No
2024,Morris Heights Farmstand,Bronx,85 W Burnside Ave.,205,40.854655,-73.91063,Wednesday,9:30 a.m. - 2:30 p.m.,,Yes,no,No
2024,Morrisania Farmstand,Bronx,169th St. & Boston Rd. (at McKinley Square),203,40.83118,-73.900545,Wednesday,10 a.m. - 2 p.m.,,Yes,no,No
2024,Mott Haven Farm Stand,Bronx,541 E 139th St. (Padre Plaza Garden),201,40.807883,-73.917885,Wednesday,9 a.m. - 1 p.m.,,Yes,no,No
2024,Mount Sinai Greenmarket,Manhattan,99th St. & Madison Ave.,111,40.789386,-73.952595,Wednesday,8 a.m. - 3 p.m.,,Yes,no,No
2024,Myrtle-Wyckoff Greenmarket,Queens,Wyckoff btwn Gates & Myrtle avenues,405,40.699798,-73.911523,Thursday,8 a.m. - 3 p.m.,,Yes,no,No
2024,New Roots Farm Stand,Bronx,670 Grand Concourse,204,40.821447,-73.925492,Saturday,10 a.m. - 3 p.m.,,Yes,no,No
2024,Norwood Farmstand,Bronx,E. Gun Hill Rd. & Dekalb Ave.,207,40.88222,-73.880458,Thursday,9:30 a.m. - 2:30 p.m.,,Yes,yes,Yes
2024,Park Slope's Down to Earth Farmers Market,Brooklyn,4th St & 5th Ave,306,40.672194,-73.983785,Sunday,9 a.m. - 2 p.m.,,Yes,no,No
2024,Parkchester Greenmarket,Bronx,Westchester Ave. & White Plains Rd.,209,40.833279,-73.862833,Friday,8 a.m. - 3 p.m.,,Yes,no,Yes
2024,Perez Farm Stand,Queens,"134-20 Jamaica Avenue, by the Axel Building",409,40.70236,-73.818531,Wednesday,10 a.m. - 4 p.m.,,Yes,no,No
2024,Poe Park Greenmarket,Bronx,E 192nd St. bet. Grand Concourse & Valentine,207,40.86431,-73.895379,Tuesday,8 a.m. - 3 p.m.,,Yes,no,Yes
2024,Project EATS & St. Barnabas Hospital Farm Stand,Bronx,4507 3rd Ave.,206,40.853237,-73.891742,Wednesday,11 a.m. - 4 p.m.,,Yes,no,No
2024,Project EATS Brownsville Farm Stand,Brooklyn,300 Chester St.,316,40.664477,-73.910384,Thursday,11 a.m. - 4 p.m.,,Yes,no,No
2024,Project EATS Farm Stand at The Crossing,Manhattan,1956 1st Avenue,111,40.786236,-73.942511,Saturday,11 a.m. - 3 p.m.,,Yes,no,No
2024,PS 57 Farmstand,Manhattan,115th St. & 3rd Ave.,111,40.797577,-73.94128,Thursday,10 a.m. - 3 p.m.,,Yes,yes,Yes
2024,Queens County Farm Museum Farm Stand,Queens,73-50 Little Neck Pkwy,413,40.748163,-73.719431,Wednesday - Sunday,10 a.m. - 4 p.m.,,Yes,no,No
2024,Queens Farm @ Jamaica Hospital,Queens,134-20 Jamaica Ave.,409,40.70236,-73.818531,Friday,10 a.m. - 3 p.m.,,Yes,no,No
2024,Red Hook Farm Stand,Brooklyn,560 Columbia St.,306,40.672524,-74.00871,Saturday,10 a.m. - 2 p.m.,,Yes,no,No
2024,Ridgewood Farmstand,Queens,Cypress Ave. & Myrtle Ave.,405,40.700403,-73.90668,Saturday,9 a.m. - 1:30 p.m.,,Yes,no,No
2024,RiseBoro Farmers Markets at Hope Ballfield,Brooklyn,Knickerbocker Ave between Menahan St and Grove St,304,40.69768,-73.916366,Wednesday,9 a.m. - 3 p.m.,,Yes,no,No
2024,RiseBoro Farmers Markets at Irving Square Park,Brooklyn,"Knickerbocker Avenue, between Weirfield St and Halsey St",304,40.693293,73.90864,Sunday,8 a.m. - 1 p.m.,,Yes,no,No
2024,RiseBoro Farmers Markets at Maria Hernandez,Brooklyn,Knickerbocker Ave between Sudyam St and Starr St,304,40.702811,-73.92539,Saturday,8 a.m. - 3 p.m.,,Yes,no,Yes
2024,Riverdale Neighborhood House Youth Market,Bronx,5521 Mosholu Ave.,208,40.903039,-73.90375,Thursday,1 p.m. - 6 p.m.,,Yes,no,No
2024,Riverdale Y Sunday Farmers Market,Bronx,4545 Independence Ave.,208,40.891762,-73.912208,Sunday,9 a.m. - 2 p.m.,,Yes,yes,No
2024,Rockaway Market Street @ Beach 60th,Queens,Under the elevated A-train tracks between Beach 59th and Beach 60th streets on Rockaway Freeway,414,40.592902,-73.789051,Saturday,10 a.m. - 1 p.m.,,No,no,No
2024,Rockefeller Center Greenmarket,Manhattan,Rockefeller Center Plaza at 50th St.,105,40.759204,-73.978335,Wednesday,TBD,,Yes,no,No
2024,Saratoga Farm Stand,Brooklyn,1965-1971 Fulton St.,316,40.678562,-0.000079704,Saturday,10 a.m. - 2 p.m.,,Yes,no,No
2024,St. George Greenmarket,Staten Island,St Marks Pl. & Hyatt St.,501,40.641586,-74.0779,Saturday,8 a.m. - 1 p.m.,,Yes,yes,No
2024,Staten Island Mall Greenmarket,Staten Island,Marsh Ave. & Ring Rd.,502,40.583804,-74.161245,Saturday,8 a.m. - 2 p.m.,,Yes,no,No
2024,Stuyvesant Town Greenmarket,Manhattan,North end of Stuyvesant Town Oval (near 20th St. Loop),106,40.731498,-73.97818,Sunday,9:30 a.m. - 4 p.m.,,Yes,no,No
2024,Sunnyside Greenmarket,Queens,Skillman Ave. & 43rd St.,402,40.74701,-73.92173,Saturday,8 a.m. - 3 p.m.,,Yes,yes,No
2024,The Market at Preston,Bronx,2780 Schurz Avenue (Preston High School),210,40.814256,-73.819339,Tuesday,4 p.m. - 7 p.m.,,Yes,no,No
2024,Tompkins Square Greenmarket,Manhattan,7th St. & Avenue A,103,40.726054,-73.983534,Sunday,9 a.m. - 4 p.m.,,Yes,yes,No
2024,Tribeca Greenmarket,Manhattan,Greenwich & Chambers Sts.,101,40.716303,-74.010966,Wednesday & Saturday,8 a.m. - 2 p.m.,,Yes,Yes (Sat only),No
2024,Tucker Square Greenmarket,Manhattan,66th St. & Broadway,107,40.773709,-73.98196,Thursday & Saturday,8 a.m. - 3 p.m. (Thurs); 8 a.m. - 4 p.m. (Sat),,Yes,yes,No
2024,Two Bridges Youth Market,Manhattan,50 Madison St.,103,40.711958,-73.997825,Sunday,10:30 a.m. - 3:00 p.m.,,Yes,no,Yes
2024,Union Square Greenmarket,Manhattan,Union Square West & 17th St.,105,40.737133,-73.990329,"Monday, Wednesday, Friday & Saturday",8 a.m. - 6 p.m.,,Yes,yes,No
2024,Uptown Good Food Farm Stand,Manhattan,330 St. Nicholas Ave.,110,40.81172,-73.951795,Thursday,2 p.m. - 7 p.m.,,Yes,no,No
2024,Uptown Good Food Farmers Market,Manhattan,"St Nicholas Ave &, W 137th St (St. Nicholas Park)",110,40.818521,-73.947392,Saturday,9 a.m. - 3 p.m.,,Yes,no,No
2024,Uptown Grand Central Farmstand,Manhattan,125th St. & Park Ave.,111,40.805258,-73.938875,Wednesday,1:30 p.m. - 7 p.m,,Yes,yes,No
2024,Van Cortlandt Park Alliance Amalgamated Housing Youth Farmstand,Bronx,Orloff Ave & Gale Pl,208,40.884532,-73.892172,Wednesday,2 p.m. - 7 p.m.,,Yes,no,No
2024,White Plains Road (WPR) Farmers Market,Bronx,"Williamsbridge Square, E 211th St.",212,40.87744,-73.866451,Saturday,9 a.m. - 4 p.m.,,Yes,no,No
2024,Woodhull Hospital Farmstand,Brooklyn,Graham Ave. & Broadway,301,40.701022,-73.942202,Wednesday,9 a.m. - 2 p.m.,,Yes,no,No
2024,Wyckoff House Museum Farmstand,Brooklyn,5816 Clarendon Rd,317,40.64497,-73.920914,Saturday,11 a.m. - 3 p.m.,,Yes,no,No
2023,170 Farm Stand,Bronx,1406 Townsend Ave.,204,40.840138,-73.916591,Wednesday,2 p.m. - 6 p.m.,,Yes,No,Yes
2023,175th Street Greenmarket,Manhattan,W. 175th St. bet. Wadsworth Ave. & Broadway,112,40.845948,-73.937811,Thursday,8 a.m. - 4 p.m.,,Yes,No,No
2023,4th Ave Sunset Park Greenmarket,Brooklyn,4th Ave. 60th St.,307,40.647975,-74.003744,Saturday,8 a.m. - 3 p.m.,,Yes,No,No
2023,57th Street Greenmarket,Manhattan,W. 57th St. & 10th Ave.,104,40.769117,-73.988559,Saturday,8 a.m. - 3 p.m.,,Yes,No,No
2023,79th Street Greenmarket,Manhattan,79th St & Columbus Ave,107,40.781947,-73.976105,Sunday,9 a.m. - 4 p.m.,,Yes,Yes,No
2023,7th Ave Sunset Park Greenmarket,Brooklyn,7th Ave & 44th St,307,40.645807,-74.002414,Saturday,8 a.m. - 3 p.m.,,Yes,Yes,No
2023,82nd Street Greenmarket,Manhattan,E 82nd St bet 1st & York Aves,108,40.774292,-73.951262,Saturday,9 a.m. - 2:30 p.m.,,Yes,Yes,No
2023,94th Street Greenmarket,Manhattan,E. 94th St. & 1st Ave.,108,40.781968,-73.945267,Sunday,9 a.m. - 4 p.m.,,Yes,No,No
2023,97th Street Greenmarket,Manhattan,97th St bet Columbus & Amsterdam Aves,107,40.794226,-73.968334,Friday,8 a.m. - 2 p.m.,,Yes,Yes,No
2023,Abingdon Square Greenmarket,Manhattan,Hudson St & W 12th St,102,40.737553,-74.005687,Saturday,8 a.m. - 2 p.m.,,Yes,Yes,No
2023,Astor Place Greenmarket,Manhattan,E 8th Street & Lafayette,102,40.72982,-73.991023,Tuesday,8 a.m. - 5 p.m.,,Yes,No,No
2023,Bartel-Pritchard Square Greenmarket,Brooklyn,Prospect Park W at 15th St,355,40.661354,-73.96968,Wednesday,8 a.m. - 3 p.m. (W); 9 a.m. - 3 p.m. (Su),,Yes,Yes,No
2023,Bay Ridge Greenmarket,Brooklyn,3rd Ave & 95th St.,310,40.61781,-74.03338,Saturday,8 a.m. - 3 p.m.,,Yes,No,No
2023,Bensonhurst Greenmarket,Brooklyn,18th Ave btw 81st & 82nd streets,311,40.609588,-73.999677,Sunday,9 a.m. - 3 p.m.,,Yes,No,No
2023,Boro Park Greenmarket,Brooklyn,14th Ave. bet. 49th & 50th streets,312,40.633285,-73.990548,Thursday,8 a.m. - 2 p.m.,,Yes,No,No
2023,Bowling Green Greenmarket,Manhattan,Broadway at Battery Pl,101,40.704549,-74.01429,Tuesday & Thursday,8 a.m. - 2 p.m.,,Yes,No,No
2023,Bro Sis Green Youth Market,Manhattan,"Amsterdam bet W 143rd & 144th Sts., at Johnny Hartman Plaza",109,40.82394,-73.948552,Wednesday,10:30 a.m. - 6 p.m.,,Yes,No,No
2023,Bronx Borough Hall Greenmarket,Bronx,161st & Grand Concourse,204,40.827335,-73.922911,Tuesday,8 a.m. - 4 p.m.,,Yes,No,Yes
2023,Bronx Park East Farmers Market,Bronx,2222 Bronx Park E. (near Bradley Playground),211,40.851713,-73.867786,Sunday,9 a.m. - 4 p.m.,,Yes,No,No
2023,BronxWorks Farm Stand,Bronx,1130 Grand Concourse,204,40.832759,-73.919296,Thursday,10 a.m. - 2 p.m.,,Yes,No,No
2023,Brooklyn Borough Hall Greenmarket,Brooklyn,Montague & Court streets,302,40.693722,-73.990455,Tusday & Saturday,8 a.m. - 3 p.m.,,Yes,Yes,No
2023,Brooklyn Grange Farm Stand at Sunset Park,Brooklyn,850 3rd Ave (Roof),306,40.658518,-74.003327,Sunday,10 a.m. - 3 p.m.,,Yes,No,No
2023,Brownsville Pitkin Farmstand,Brooklyn,Pitkin Ave. btw Thomas Boyland and Amboy st,316,40.669234,-73.913698,Saturday,9 a.m. - 2 p.m.,,Yes,No,No
2023,Carroll Gardens Greenmarket,Brooklyn,Smith & Carroll streets,306,40.680426,40.680426,Sunday,8 a.m. - 2 p.m.,,Yes,Yes,No
2023,Chelsea's Down to Earth Farmers Market,Manhattan,W. 23rd St btwn 8th & 9th Aves,104,40.745293,-73.998488,Saturday,9 a.m. - 2 p.m.,,Yes,No,No
2023,Children's Aid  Go!Healthy Food Box + Farmstand - Milbank Center,Manhattan,14-32 W. 118th St.,110,40.802317,-73.946351,Wednesday,2 p.m. - 4:30 p.m.,,Yes,No,No
2023,Children's Aid Go!Healthy Food Box + Farmstand - CS211,Bronx,1919 Prospect Ave.,206,40.843546,-73.889755,Thursday,2 p.m. - 4:30 p.m.,,Yes,No,No
2023,Children's Aid Society Go!Healthy Food Box + Famstand - Goodhue Center,Staten Island,304 Prospect Ave.,501,40.638936,-74.097966,Tuesday,1 p.m. - 3:30 p.m.,,Yes,No,No
2023,Columbia Greenmarket,Manhattan,Broadway & 114th St.,109,40.807145,-73.964265,Thursdays & Sundays,8 a.m. - 4 p.m.,,Yes,Yes,No
2023,Corona Greenmarket,Queens,Roosevelt Ave. & 103rd St.,403,40.749869,-73.862726,Friday,8 a.m. - 3 p.m.,,Yes,No,Yes
2023,Cortelyou Greenmarket,Brooklyn,Cortelyou btw Rugby & Argyle,314,40.64051,-73.966021,Sunday,8 a.m. - 2 p.m.,,Yes,Yes,No
2023,Crown Heights Farmstand,Brooklyn,Nostrand Avenue and Crown St (NW corner),309,40.666472,-73.950807,Friday,9 a.m. - 2 p.m.,,Yes,Yes,No
2023,Cunningham Park's Down to Earth Farmers Market,Queens,Union Turnpike & 196th Place,408,40.731082,-73.773997,Sunday,9 a.m. - 2 p.m.,,Yes,No,No
2023,Cypress Hills Farmstand,Brooklyn,Fulton St. between Richmond and Logan Sts (in front of Cypress Hills Senior Center),305,40.682391,-73.913554,Friday,10 a.m. - 3 p.m.,,Yes,No,Yes
2023,Dag Hammarskjold Greenmarket,Manhattan,47th St & 2nd Ave,106,40.752122,-73.968154,Wednesday,8 a.m. - 3 p.m.,,Yes,Yes,No
2023,Domino Park Greenmarket,Brooklyn,River St. between S 1st Street and S 3rd St,301,40.715385,-73.967441,Sunday,9 a.m. - 3 p.m.,,Yes,No,No
2023,East New York Farmers Market,Brooklyn,Schenck Avenue between New Lots and Livonia Avenues,305,40.665296,-73.886557,Saturday,9 a.m. - 3 p.m.,,Yes,No,No
2023,East New York Farmers Stand I,Brooklyn,Euclid & Pitkin Aves.,305,40.675404,-73.871914,Thursday,2 p.m. - 6:30 p.m.,,Yes,No,No
2023,Eastchester Farmstand,Bronx,Not confirmed yet,212,40.88503,-73.843146,Thursday,9:30 a.m. - 1 p.m.,,Yes,No,No
2023,Edgemere Farm Market,Queens,385 Beach 45th St,414,40.595255,-73.776524,Sunday,10 a.m. - 1 p.m.,,Yes,No,No
2023,Elmhurst Hospital Greenmarket,Queens,41st Ave. bet. 80th & 81st streets,404,40.745794,-73.885489,Tuesday,8 a.m. - 3 p.m.,,Yes,No,No
2023,Flushing Greenmarket,Queens,Sanford Ave & Union Street (Bowne Playground),407,40.757731,-73.824852,Wednesday,8 a.m. - 3 p.m.,,Yes,No,No
2023,Forest Hills Greenmarket,Queens,Queens Blvd. & 70th Ave.,406,40.722054,-73.847155,Sunday,8 a.m. - 2 p.m.,,Yes,Yes,No
2023,Forest Park Farmstand,Queens,Park Lane South and Myrtle Ave (My Buddy Statue plaza),409,40.701192,-73.841597,Saturday,9:30 a.m. - 2 p.m.,,Yes,No,No
2023,Fort Greene Greenmarket,Brooklyn,Washington Park & Dekalb Ave.,302,40.691457,-73.973421,Saturday,8 a.m. - 3 p.m.,,Yes,Yes,No
2023,Fort Washington Greenmarket,Manhattan,168th St. & Ft. Washington Ave.,112,40.842296,-73.942027,Tuesday,8 a.m. - 4 p.m.,,Yes,No,No
2023,Gouverneur Health Farmstand,Manhattan,Madison St. bet. Clinton & Jefferson Sts.,103,40.712905,-73.986928,Thursday,9 a.m. - 2 p.m.,,Yes,No,No
2023,Grand Army Plaza Greenmarket,Brooklyn,Grand Army Plaza,308,40.672525,-73.969799,Saturday,8 a.m. - 3 p.m.,,Yes,Yes,No
2023,Grass Roots Farmers' Market,Manhattan,"W 145th St bet Edgecombe & Bradhurst Aves, at Jackie Robinson Park",109,40.823647,-73.943844,Tuesday & Saturday,9 a.m. - 4 p.m.,,Yes,No,No
2023,Greenmarket at the Oculus,Manhattan,Church at Fulton Street,101,40.711466,-74.010662,Tuesday,8 a.m. - 5 p.m.,,Yes,No,No
2023,Harlem Meer Farmstand,Manhattan,Central Park N and Malcom X Blvd,110,40.798038,-73.95191,Saturdays,10 a.m. - 2 p.m.,,Yes,No,No
2023,Harvest Home Brower Park Farm Stand,Brooklyn,Brooklyn Ave. & Prospect Place,308,40.674,-73.944544,Thursday,8 a.m. - 3 p.m.,,Yes,No,No
2023,Harvest Home Coney Island Hospital Farmers Market,Brooklyn,Ocean Parkway bet. Ave. Z & Shore Parkway,313,40.5867,-73.96615,Friday,8 a.m. - 3 p.m.,,Yes,No,No
2023,Harvest Home Co-op City Farm Stand,Bronx,Asch Loop & Aldrich Ave.,210,40.8702,-73.830963,Wednesday,8 a.m. - 3 p.m.,,Yes,No,No
2023,Harvest Home East Harlem Farmers Market,Manhattan,E. 104th St. & 3rd Ave.,111,40.7903,-73.945635,Thursday,8 a.m. - 3 p.m.,,Yes,No,No
2023,Harvest Home Harlem Hospital Farmers Market,Manhattan,W. 137th St. & Lenox Ave.,110,40.815403,-73.93991,Friday,8 a.m. - 3 p.m.,,Yes,No,No
2023,Harvest Home Jacobi Hospital Farmers Market,Bronx,1400 Pelham Parkway,211,40.8574,-73.847079,Friday,8 a.m. - 3 p.m.,,Yes,No,No
2023,Harvest Home Kings County Hospital Farmers Market,Brooklyn,Clarkson Ave. bet. E. 37th & 38th Sts.,317,40.6558,-73.943355,Wednesday,8 a.m. - 3 p.m.,,Yes,No,No
